,id,url,Artist,PC1,PC2,PC3,clust
9925,6EXl4PwflcMNobeFpL5bWn,https://open.spotify.com/track/6EXl4PwflcMNobeFpL5bWn,ROSALÍA,-0.441105042,0.220722913,-0.188624794,2
9926,19nu8H97D8j1G0bSwV5emP,https://open.spotify.com/track/19nu8H97D8j1G0bSwV5emP,ROSALÍA,-0.533756075,0.537797021,-0.332601846,2
9927,6YbC5s56zWKObDIRZnAIbY,https://open.spotify.com/track/6YbC5s56zWKObDIRZnAIbY,ROSALÍA,-0.552206869,0.625557424,-0.225942127,2
9929,5EbsCDXjzmwtHm70q87VHt,https://open.spotify.com/track/5EbsCDXjzmwtHm70q87VHt,ROSALÍA,-0.443180378,0.594018699,0.306829288,2
9932,1nsHEIMiqiPzlwaZu5ykZG,https://open.spotify.com/track/1nsHEIMiqiPzlwaZu5ykZG,ROSALÍA,-0.516757536,0.560790944,-0.21604758,2
9938,2N3YZ075lq9z1ObaAiX6l1,https://open.spotify.com/track/2N3YZ075lq9z1ObaAiX6l1,ROSALÍA,-0.473633331,0.477398269,0.037761203,2
9941,4ewazQLXFTDC8XvCbhvtXs,https://open.spotify.com/track/4ewazQLXFTDC8XvCbhvtXs,Joji,-0.458385181,0.564319013,0.398290556,2
9944,7zBscbZUCr4jEABrfV9g03,https://open.spotify.com/track/7zBscbZUCr4jEABrfV9g03,Joji,-0.442285972,0.53484997,0.471444737,2
9946,1c39AwcrkN9srI7Az5662I,https://open.spotify.com/track/1c39AwcrkN9srI7Az5662I,Joji,-0.386035043,0.30475168,0.321385454,2
9950,3W4U7TEgILGpq0EmquurtH,https://open.spotify.com/track/3W4U7TEgILGpq0EmquurtH,yuji,-0.38018789,0.358437307,0.63829529,2
9959,3rPVtXLBfJz59U1LgrGHhb,https://open.spotify.com/track/3rPVtXLBfJz59U1LgrGHhb,Conan Gray,-0.545304325,0.634867966,-0.142945621,2
9961,0iNZGC211wst3VjtobNnC5,https://open.spotify.com/track/0iNZGC211wst3VjtobNnC5,Conan Gray,-0.455229856,0.377647116,0.181890999,2
9962,6vOcpn5zG3tAgSs5TCYR1o,https://open.spotify.com/track/6vOcpn5zG3tAgSs5TCYR1o,Conan Gray,-0.55655979,0.681353351,-0.133886641,2
9963,7jrYMBC1bS1SCwxE2bt3AP,https://open.spotify.com/track/7jrYMBC1bS1SCwxE2bt3AP,Conan Gray,-0.469266356,0.528770603,0.298124268,2
9965,6PDWMQJ55ZYrGrSx3EZzl4,https://open.spotify.com/track/6PDWMQJ55ZYrGrSx3EZzl4,Conan Gray,-0.512195444,0.335525597,-0.358380578,2
9967,3i2SZSfmDRhvSkj0vZ1owx,https://open.spotify.com/track/3i2SZSfmDRhvSkj0vZ1owx,Lil Peep,-0.452105459,0.311395688,0.068949621,2
9971,6te48Fmf7E7DaBltRKRPE4,https://open.spotify.com/track/6te48Fmf7E7DaBltRKRPE4,Lil Peep,-0.413295623,0.252371872,0.238089924,2
10029,7omxuGYsym1n2RlVf86OF9,https://open.spotify.com/track/7omxuGYsym1n2RlVf86OF9,The 1975,-0.414485697,0.43492957,0.482536124,2
10032,4S80oe7OJnBVlhNrbQTnt3,https://open.spotify.com/track/4S80oe7OJnBVlhNrbQTnt3,The 1975,-0.395403674,0.151564005,0.188000056,2
10035,1RB8jMVr0eSo6ExOOvXavV,https://open.spotify.com/track/1RB8jMVr0eSo6ExOOvXavV,The 1975,-0.431347574,0.62470925,0.674000966,2
10037,2PUHkK7V8XSoquIV8Skj7h,https://open.spotify.com/track/2PUHkK7V8XSoquIV8Skj7h,The 1975,-0.523519421,0.61955315,-0.045169798,2
10040,4lfAwGFU3Zo2ZruXzRG8tw,https://open.spotify.com/track/4lfAwGFU3Zo2ZruXzRG8tw,Brent Faiyaz,-0.459670536,0.539440194,0.304222391,2
10044,5XxmqfsLLFQrpjygaQDeB5,https://open.spotify.com/track/5XxmqfsLLFQrpjygaQDeB5,Brent Faiyaz,-0.355505569,0.200874294,0.434206154,2
10051,4jVVDplelsJ5ALtslwVIGY,https://open.spotify.com/track/4jVVDplelsJ5ALtslwVIGY,Brent Faiyaz,-0.573589985,0.762855531,-0.230625944,2
10057,4ySnAthMdhRetSug0JEO64,https://open.spotify.com/track/4ySnAthMdhRetSug0JEO64,Brent Faiyaz,-0.507843761,0.459388822,-0.287202584,2
10088,4hqcgS5XqaxtmXRib1UKJb,https://open.spotify.com/track/4hqcgS5XqaxtmXRib1UKJb,Fuerza Regida,-0.406812976,0.297253344,0.38024275,2
10099,3N2WeXxSjngB1DSi8vrI8C,https://open.spotify.com/track/3N2WeXxSjngB1DSi8vrI8C,Aruma,-0.556284311,0.63878784,-0.140891633,2
10112,7nQoDLkzCcoIpKPQt3eCdN,https://open.spotify.com/track/7nQoDLkzCcoIpKPQt3eCdN,raissa anggiani,-0.566346832,0.636753071,-0.222449391,2
10123,2qcfEaY1fZKzSlmthTowRl,https://open.spotify.com/track/2qcfEaY1fZKzSlmthTowRl,Swedish House Mafia,-0.505523899,0.383325166,-0.210492252,2
10133,5jfhLCSIFUO4ndzNRh4w4G,https://open.spotify.com/track/5jfhLCSIFUO4ndzNRh4w4G,Zach Bryan,-0.54180703,0.7024786,-0.044986355,2
10143,5jFqUtts2sSQsg5d7e42nI,https://open.spotify.com/track/5jFqUtts2sSQsg5d7e42nI,Zach Bryan,-0.519005228,0.439457309,-0.241306085,2
10146,6W2PvnTNWUgxCJxRh84ALu,https://open.spotify.com/track/6W2PvnTNWUgxCJxRh84ALu,Zach Bryan,-0.441103057,0.480409397,0.373392471,2
10151,2ymHdthcF7cxOdboKnicux,https://open.spotify.com/track/2ymHdthcF7cxOdboKnicux,NATTAN,-0.458603143,0.511630851,0.305358673,2
10171,0FJlNZyxbicLmzOvNl8PJs,https://open.spotify.com/track/0FJlNZyxbicLmzOvNl8PJs,James Arthur,-0.412227207,0.367976828,0.455669053,2
10186,6CUts1EBhKu60Z7Q5qoT6S,https://open.spotify.com/track/6CUts1EBhKu60Z7Q5qoT6S,George Ezra,-0.537319706,0.558535797,-0.153111126,2
10187,2yMSZdcN47ht9zAXsP4LTW,https://open.spotify.com/track/2yMSZdcN47ht9zAXsP4LTW,George Ezra,-0.509164446,0.483572067,-0.05161585,2
10188,1zwplwLfK5H0D86lPYkxBG,https://open.spotify.com/track/1zwplwLfK5H0D86lPYkxBG,George Ezra,-0.454571476,0.550551347,0.403750146,2
10190,2CFybMHaR81bEOo2pxBGpo,https://open.spotify.com/track/2CFybMHaR81bEOo2pxBGpo,George Ezra,-0.535418615,0.632862108,-0.142647387,2
10194,7CiDwKE62N6ey3LyG6s7xc,https://open.spotify.com/track/7CiDwKE62N6ey3LyG6s7xc,Chance Peña,-0.487149898,0.427506519,-0.008959634,2
10200,15pyFQHCTVp6T7vaWctSgO,https://open.spotify.com/track/15pyFQHCTVp6T7vaWctSgO,Kendrick Lamar,-0.427656424,0.367300594,0.30791249,2
10209,1uY1X8YeBixs1FdQ3fQ7d4,https://open.spotify.com/track/1uY1X8YeBixs1FdQ3fQ7d4,Kendrick Lamar,-0.517068763,0.384717193,-0.337780932,2
10222,3oCSBlJniNwxVQfq1R2ROt,https://open.spotify.com/track/3oCSBlJniNwxVQfq1R2ROt,Eladio Carrion,-0.367126258,0.198636302,0.442869258,2
10252,0D9Bnm77CkYlzpZijEKFuy,https://open.spotify.com/track/0D9Bnm77CkYlzpZijEKFuy,Burna Boy,-0.364394688,0.280903085,0.622942049,2
10267,6hyTI3In7vu6fqFRoypcuz,https://open.spotify.com/track/6hyTI3In7vu6fqFRoypcuz,Burna Boy,-0.416889599,0.154277276,-0.017890651,2
10270,0KRrOQfFl8nQ4DuIAPnlYP,https://open.spotify.com/track/0KRrOQfFl8nQ4DuIAPnlYP,Burna Boy,-0.482409149,0.404189811,-0.071943611,2
10275,5lhIy9jzgp8GcCyjmbLcwj,https://open.spotify.com/track/5lhIy9jzgp8GcCyjmbLcwj,Kenia OS,-0.510798386,0.349141354,-0.344277039,2
10285,1lgy5Mb6QKx47vJXmmwIri,https://open.spotify.com/track/1lgy5Mb6QKx47vJXmmwIri,JID,-0.478911739,0.669184346,0.218557013,2
10299,14l9gwYmyxQu5m8tD5bv0W,https://open.spotify.com/track/14l9gwYmyxQu5m8tD5bv0W,JID,-0.494275,0.308572413,-0.281525499,2
10301,3nHxZEe1dT7zs73DG6pNll,https://open.spotify.com/track/3nHxZEe1dT7zs73DG6pNll,Tiara Andini,-0.476683963,0.606601234,0.302832694,2
10320,2T1exIgrsb1tM0S7oXCYgA,https://open.spotify.com/track/2T1exIgrsb1tM0S7oXCYgA,WIU,-0.429267725,0.443280296,0.203501641,2
10324,4Lp52cUPsYaeQGq3rc5sSK,https://open.spotify.com/track/4Lp52cUPsYaeQGq3rc5sSK,WIU,-0.484840939,0.401566562,-0.247704351,2
10327,4Yd1DWr9MRpjGDYCISH19n,https://open.spotify.com/track/4Yd1DWr9MRpjGDYCISH19n,WIU,-0.409465318,0.287358299,0.194974086,2
10339,2NmaDAnnP9zspaHLc5aSjb,https://open.spotify.com/track/2NmaDAnnP9zspaHLc5aSjb,Noah Kahan,-0.465452531,0.320836899,0.00048287,2
10342,07UFnnK3uPIuKv5Rs9TmXl,https://open.spotify.com/track/07UFnnK3uPIuKv5Rs9TmXl,Noah Kahan,-0.377776328,0.237833352,0.419144618,2
10343,7Gvf6Li9MYft4fUijkFjKq,https://open.spotify.com/track/7Gvf6Li9MYft4fUijkFjKq,Noah Kahan,-0.603658963,0.805897773,-0.291617214,2
10344,1JcIXOir94YUYBt2cXTzn2,https://open.spotify.com/track/1JcIXOir94YUYBt2cXTzn2,Noah Kahan,-0.422360373,0.361561735,0.286952943,2
10345,5aeQMQDWe64gVnVYSOqW6A,https://open.spotify.com/track/5aeQMQDWe64gVnVYSOqW6A,Noah Kahan,-0.513754346,0.545034209,-0.057700016,2
10347,10r6fXqVFUfARiEswa4wqV,https://open.spotify.com/track/10r6fXqVFUfARiEswa4wqV,Noah Kahan,-0.528936997,0.632179807,-0.058032061,2
10348,6PdWPdgPoVCT9WLFMVnhxx,https://open.spotify.com/track/6PdWPdgPoVCT9WLFMVnhxx,Noah Kahan,-0.597081548,0.796921936,-0.21726461,2
10373,7lP4jvMRlTObxyvRfYQBWv,https://open.spotify.com/track/7lP4jvMRlTObxyvRfYQBWv,Danny Ocean,-0.539047876,0.495210675,-0.333281528,2
10428,2agJG5mKBoOL8uojjKQvCD,https://open.spotify.com/track/2agJG5mKBoOL8uojjKQvCD,Rex Orange County,-0.428672418,0.370739944,0.27804911,2
10434,6VxUwrFA62k7apLawHsC08,https://open.spotify.com/track/6VxUwrFA62k7apLawHsC08,Rex Orange County,-0.462742101,0.217335622,-0.12015102,2
10436,1SKN0qfmaLESOcr9rV9kvn,https://open.spotify.com/track/1SKN0qfmaLESOcr9rV9kvn,Rex Orange County,-0.372570381,0.189742708,0.348149369,2
10441,5tmrMIajDQRBcJQPaoAGdk,https://open.spotify.com/track/5tmrMIajDQRBcJQPaoAGdk,ROSALÍA,-0.499852439,0.355464944,-0.32652694,2
10445,2MismgPSA3HxJUEV2pEl25,https://open.spotify.com/track/2MismgPSA3HxJUEV2pEl25,ROSALÍA,-0.621990554,0.925308034,-0.284885689,2
10447,4QlMiL1BPCBzLfn1XbSkpg,https://open.spotify.com/track/4QlMiL1BPCBzLfn1XbSkpg,ROSALÍA,-0.533971524,0.546843704,-0.335351117,2
10448,6lKZ5I0yW3IpUFHEKJCWlx,https://open.spotify.com/track/6lKZ5I0yW3IpUFHEKJCWlx,ROSALÍA,-0.552063759,0.625419946,-0.225539343,2
10451,1V32pCGXZMgcmXd5MUMDL1,https://open.spotify.com/track/1V32pCGXZMgcmXd5MUMDL1,ROSALÍA,-0.440460316,0.614630691,0.306396524,2
10457,0ufGu1NoCEIpGkBcF1dT6g,https://open.spotify.com/track/0ufGu1NoCEIpGkBcF1dT6g,Suki Waterhouse,-0.566652481,0.588695841,-0.329836233,2
10471,0B5FcqQEVmkqJ9OSdAgEVd,https://open.spotify.com/track/0B5FcqQEVmkqJ9OSdAgEVd,Ayra Starr,-0.395109195,0.410642995,0.541459376,2
10473,5NVb7Jane3k2s5aw8UnA1A,https://open.spotify.com/track/5NVb7Jane3k2s5aw8UnA1A,Ayra Starr,-0.442571096,0.264133594,-0.01864041,2
10481,4VsP4Dm8gsibRxB5I2hEkw,https://open.spotify.com/track/4VsP4Dm8gsibRxB5I2hEkw,Kaifi Khalil,-0.404017019,0.518113073,0.660912562,2
10488,2HnZ0YqhP2BxYQUhCd9Zov,https://open.spotify.com/track/2HnZ0YqhP2BxYQUhCd9Zov,beabadoobee,-0.560460546,0.676387515,-0.15597698,2
10491,4Gy8ZglxsvsIX04R5PWY7U,https://open.spotify.com/track/4Gy8ZglxsvsIX04R5PWY7U,beabadoobee,-0.48419761,0.326461462,-0.210392321,2
10494,77cuLtsUljaHBNpG89GpqE,https://open.spotify.com/track/77cuLtsUljaHBNpG89GpqE,beabadoobee,-0.500011308,0.591987266,0.131765478,2
10496,2qkb3hhx8iCBvYzX9SvVxj,https://open.spotify.com/track/2qkb3hhx8iCBvYzX9SvVxj,beabadoobee,-0.472068114,0.43821061,0.096136755,2
10501,68SSN8C0cJmUEXJkGyNYqe,https://open.spotify.com/track/68SSN8C0cJmUEXJkGyNYqe,beabadoobee,-0.535997033,0.482679843,-0.345909882,2
10542,1gwLjpvAbu6IVmVdAfPJ0G,https://open.spotify.com/track/1gwLjpvAbu6IVmVdAfPJ0G,Jane Color,-0.517285672,0.896549518,0.416306361,2
10543,1C4R76BVR7BdTNvwtPDj0f,https://open.spotify.com/track/1C4R76BVR7BdTNvwtPDj0f,Jane Color,-0.619869877,0.956313402,-0.208570428,2
10550,4HNAVQRqIWIm6T1r4P2317,https://open.spotify.com/track/4HNAVQRqIWIm6T1r4P2317,For Revenge,-0.410728948,0.38352448,0.46092882,2
10566,3Mb7VrhBin4JLJ2gi3dU5Q,https://open.spotify.com/track/3Mb7VrhBin4JLJ2gi3dU5Q,Cole Swindell,-0.519593897,0.393513225,-0.265283676,2
10570,2PBRuYUqPelcKL6sCOTubM,https://open.spotify.com/track/2PBRuYUqPelcKL6sCOTubM,Maiara & Maraisa,-0.469560391,0.403644777,0.131928375,2
10578,1mrS1j5cwaffpXsthTb2Qx,https://open.spotify.com/track/1mrS1j5cwaffpXsthTb2Qx,RM,-0.46916613,0.415486053,0.004712498,2
10584,2sXaFMTkBHYrEgfGJ2y27a,https://open.spotify.com/track/2sXaFMTkBHYrEgfGJ2y27a,RM,-0.412933635,0.119114829,-0.023097497,2
10589,3eNSC9m8CukWPWdef8znPg,https://open.spotify.com/track/3eNSC9m8CukWPWdef8znPg,Stephen Sanchez,-0.433209509,0.358027424,0.27281271,2
10590,3p8Kv8GcO4obTLPmsS459h,https://open.spotify.com/track/3p8Kv8GcO4obTLPmsS459h,Stephen Sanchez,-0.578730688,0.701420718,-0.310386216,2
10591,2E0Lr1ecydv5MjTYYM0WhN,https://open.spotify.com/track/2E0Lr1ecydv5MjTYYM0WhN,Stephen Sanchez,-0.502269097,0.755940925,0.330231888,2
10592,6nmukSDAmw3XtbGKGD8056,https://open.spotify.com/track/6nmukSDAmw3XtbGKGD8056,Stephen Sanchez,-0.539579891,0.722060611,0.062513359,2
10593,6VhuP99TE6gYNQRJIlAWFD,https://open.spotify.com/track/6VhuP99TE6gYNQRJIlAWFD,Stephen Sanchez,-0.406820303,0.388710712,0.546688555,2
10611,4T5J5o6f0gfXuhkjAmhnfb,https://open.spotify.com/track/4T5J5o6f0gfXuhkjAmhnfb,Cults,-0.422604721,0.159891885,0.030340081,2
10613,35M9rd5OobJ1SIVcEkyVXg,https://open.spotify.com/track/35M9rd5OobJ1SIVcEkyVXg,Cults,-0.440906867,0.212575048,0.058217081,2
10620,47sq83n5WN22ZzYnGn8aTy,https://open.spotify.com/track/47sq83n5WN22ZzYnGn8aTy,Adie,-0.405889207,0.269188885,0.279178681,2
10625,608wYP5XWenLz8cOSYjX7X,https://open.spotify.com/track/608wYP5XWenLz8cOSYjX7X,Laufey,-0.532618934,0.604686615,-0.039635263,2
10626,38TpUKiHQZyBKiD9LMMy6X,https://open.spotify.com/track/38TpUKiHQZyBKiD9LMMy6X,Laufey,-0.556011202,0.647783061,-0.218155656,2
10627,6cx5CvFhqN19efStehJqoW,https://open.spotify.com/track/6cx5CvFhqN19efStehJqoW,Laufey,-0.551040574,0.741694969,-0.032453737,2
10628,4bQaYjJTtUC1tNlZGDwENU,https://open.spotify.com/track/4bQaYjJTtUC1tNlZGDwENU,Laufey,-0.564026244,0.658882603,-0.132520674,2
10629,2OcTokSU4FnEaIMpNSAh9F,https://open.spotify.com/track/2OcTokSU4FnEaIMpNSAh9F,Laufey,-0.457408538,0.735184783,0.693932208,2
10630,4TvZH3MgJ1ZNBPquN2xwjK,https://open.spotify.com/track/4TvZH3MgJ1ZNBPquN2xwjK,Laufey,-0.575116935,0.724205712,-0.203620313,2
10631,4IqrPu63viykyz34gUYKAx,https://open.spotify.com/track/4IqrPu63viykyz34gUYKAx,Laufey,-0.506092919,0.742219678,0.322483317,2
10632,1yNylaCqr4SbSUcgvStBGJ,https://open.spotify.com/track/1yNylaCqr4SbSUcgvStBGJ,Laufey,-0.568275795,0.760391686,-0.10251795,2
10633,0AwmMHWOVftwCi5hkcNQ5z,https://open.spotify.com/track/0AwmMHWOVftwCi5hkcNQ5z,Laufey,-0.405002851,0.258095205,0.266848366,2
10634,4KGGeE7RJsgLNZmnxGFlOj,https://open.spotify.com/track/4KGGeE7RJsgLNZmnxGFlOj,Laufey,-0.45729495,0.508782986,0.319105098,2
10635,46gvG4Btf56iVXysXR3KLn,https://open.spotify.com/track/46gvG4Btf56iVXysXR3KLn,Laufey,-0.498611799,0.734497132,0.336700531,2
10636,1WUAyibDAavzj94N8JwVpW,https://open.spotify.com/track/1WUAyibDAavzj94N8JwVpW,Laufey,-0.497098671,0.610794592,0.13605921,2
10637,586XY9PKIeyOtclmPvF1yS,https://open.spotify.com/track/586XY9PKIeyOtclmPvF1yS,Laufey,-0.573087304,0.805984844,-0.023995018,2
10640,22sAwsBH0NoNJXnrBenQuO,https://open.spotify.com/track/22sAwsBH0NoNJXnrBenQuO,MC Xenon,-0.513409691,0.452716237,-0.253888648,2
10641,4JaqygglHv9rWW6B2NfgF6,https://open.spotify.com/track/4JaqygglHv9rWW6B2NfgF6,Omar Apollo,-0.638482372,0.919362742,-0.273859028,2
10645,2QoDA4PQiLA5gZME35my0n,https://open.spotify.com/track/2QoDA4PQiLA5gZME35my0n,Omar Apollo,-0.457320114,0.43195975,0.038702111,2
10648,7204ajWyC38ZbcuCULCI3e,https://open.spotify.com/track/7204ajWyC38ZbcuCULCI3e,Omar Apollo,-0.467448517,0.294686064,-0.175966992,2
10650,0j3tmysUmOvbXno7km0T2T,https://open.spotify.com/track/0j3tmysUmOvbXno7km0T2T,Omar Apollo,-0.548023109,0.519977449,-0.323100002,2
10651,46j76ZoimljoNL55h26U70,https://open.spotify.com/track/46j76ZoimljoNL55h26U70,Omar Apollo,-0.426144337,0.362103614,0.302732627,2
10654,2TktkzfozZifbQhXjT6I33,https://open.spotify.com/track/2TktkzfozZifbQhXjT6I33,Omar Apollo,-0.385161987,0.303351013,0.437824111,2
10656,5k9f5oNVRSBdDoGa5W9toI,https://open.spotify.com/track/5k9f5oNVRSBdDoGa5W9toI,Omar Apollo,-0.402046653,0.141800376,0.10963685,2
10697,6RB8DdrSlYmf3JPhySyXvI,https://open.spotify.com/track/6RB8DdrSlYmf3JPhySyXvI,Kelsea Ballerini,-0.44836085,0.397095161,0.180624253,2
10701,0BhWiby1vUZaFUzmKvk9YK,https://open.spotify.com/track/0BhWiby1vUZaFUzmKvk9YK,Kelsea Ballerini,-0.453914723,0.622642507,0.487971699,2
10702,1UYc1yNy5jVZbE29tMZRjX,https://open.spotify.com/track/1UYc1yNy5jVZbE29tMZRjX,Kelsea Ballerini,-0.5064298,0.376261666,-0.271979604,2
10706,6XKJyrLsAJh65mQCWttTtg,https://open.spotify.com/track/6XKJyrLsAJh65mQCWttTtg,Kelsea Ballerini,-0.540429263,0.573347404,-0.237748,2
10707,6NQRyB65XYawngq6Cq1uKm,https://open.spotify.com/track/6NQRyB65XYawngq6Cq1uKm,Kelsea Ballerini,-0.383825313,0.400648997,0.6593275,2
10711,6ADDIJxxqzM9LMpm78yzQG,https://open.spotify.com/track/6ADDIJxxqzM9LMpm78yzQG,Taylor Swift,-0.418404877,0.471968703,0.458001007,2
10713,6Nl7KyvjkFncGsjB49SxLl,https://open.spotify.com/track/6Nl7KyvjkFncGsjB49SxLl,Taylor Swift,-0.537888283,0.480008166,-0.348596603,2
10717,43q586vP8gGkYypKoSddhl,https://open.spotify.com/track/43q586vP8gGkYypKoSddhl,Taylor Swift,-0.579569754,0.692266695,-0.323579982,2
10719,3zmwONxswBAzGwExPugSLN,https://open.spotify.com/track/3zmwONxswBAzGwExPugSLN,Taylor Swift,-0.602143055,0.761900829,-0.284178567,2
10720,56hioFjQ0DXrdn04hZcFgG,https://open.spotify.com/track/56hioFjQ0DXrdn04hZcFgG,Taylor Swift,-0.468085685,0.394127567,-0.01351549,2
10722,0BiqmkasE5FdrChwKfVp8X,https://open.spotify.com/track/0BiqmkasE5FdrChwKfVp8X,Taylor Swift,-0.504218993,0.666062988,0.215687346,2
10727,3QF5RsWzK1lCvf2o2cY65P,https://open.spotify.com/track/3QF5RsWzK1lCvf2o2cY65P,Taylor Swift,-0.519936593,0.365055448,-0.378598374,2
10728,6xeqCawPZngDVqw2W2aGaR,https://open.spotify.com/track/6xeqCawPZngDVqw2W2aGaR,Suara Kayu,-0.565522774,0.685094165,-0.212308295,2
10735,1USA6DXJ1qsucoKnDu4vnu,https://open.spotify.com/track/1USA6DXJ1qsucoKnDu4vnu,Budi Doremi,-0.503320205,0.546496963,0.035500321,2
10739,6XDBohkvajOwoqr8jHPjzQ,https://open.spotify.com/track/6XDBohkvajOwoqr8jHPjzQ,New West,-0.404555004,0.338324247,0.450843362,2
10740,5nkhJrwTkS2IXKup7z8d0t,https://open.spotify.com/track/5nkhJrwTkS2IXKup7z8d0t,New West,-0.559123766,0.565950579,-0.332745432,2
10741,1wYrvxK9nyFtaUIn4Wj3cp,https://open.spotify.com/track/1wYrvxK9nyFtaUIn4Wj3cp,New West,-0.484767494,0.453011472,0.011211265,2
10753,3lw0PaZdGkvCwTaiatHbnU,https://open.spotify.com/track/3lw0PaZdGkvCwTaiatHbnU,SZA,-0.427271295,0.328752453,0.16899425,2
10759,4U4bI86Jynl9et1eXyEpz6,https://open.spotify.com/track/4U4bI86Jynl9et1eXyEpz6,SZA,-0.379607625,0.262949639,0.4542309,2
10766,0WC7CIZHwPXoFQEbJ721vT,https://open.spotify.com/track/0WC7CIZHwPXoFQEbJ721vT,SZA,-0.363183801,0.344452999,0.640328816,2
10769,4pHy0gmjfpD0Fgond5c4Ta,https://open.spotify.com/track/4pHy0gmjfpD0Fgond5c4Ta,SZA,-0.443948026,0.479935147,0.315930251,2
10773,1w52s8ZgbSHjwjoZ1zQMET,https://open.spotify.com/track/1w52s8ZgbSHjwjoZ1zQMET,SZA,-0.49865907,0.391436392,-0.249174556,2
10783,4blqlsA1uf2d2I40E90EUC,https://open.spotify.com/track/4blqlsA1uf2d2I40E90EUC,Pritam,-0.382576656,0.263058803,0.4367234,2
10790,0cJTBlSiodwtdA5vdIbHhB,https://open.spotify.com/track/0cJTBlSiodwtdA5vdIbHhB,Montell Fish,-0.424791868,0.475884673,0.389458919,2
10791,5OsHySqSwYLLfot5EswbON,https://open.spotify.com/track/5OsHySqSwYLLfot5EswbON,Montell Fish,-0.490239111,0.381313181,-0.097951252,2
10792,7qsQw6eSn1x8sO4OrQAHne,https://open.spotify.com/track/7qsQw6eSn1x8sO4OrQAHne,Montell Fish,-0.395920152,0.252754831,0.352645116,2
10813,2lNTHWu2I5Tcz9ukWsV5Jj,https://open.spotify.com/track/2lNTHWu2I5Tcz9ukWsV5Jj,Jordan Davis,-0.430515653,0.244959317,0.080209175,2
10814,4d1CG5ei1E2vGbvmgf5KKv,https://open.spotify.com/track/4d1CG5ei1E2vGbvmgf5KKv,Taylor Swift,-0.441999906,0.184804739,-0.054964377,2
10816,58WTOpOifYnkhFi1EisXyB,https://open.spotify.com/track/58WTOpOifYnkhFi1EisXyB,Camila Cabello,-0.515635396,0.970352126,0.522358008,2
10827,4hVD9IwOVPDe1YCrzUsBGa,https://open.spotify.com/track/4hVD9IwOVPDe1YCrzUsBGa,Camila Cabello,-0.444885606,0.473445853,0.312638396,2
10831,3gHn8eZRKss5cD4r3k3jCA,https://open.spotify.com/track/3gHn8eZRKss5cD4r3k3jCA,Yuridia,-0.404298057,0.114173692,0.078808008,2
10838,47lwcc0mcmD2Ro1u0ctGaR,https://open.spotify.com/track/47lwcc0mcmD2Ro1u0ctGaR,Yuridia,-0.393794148,0.200294741,0.258934976,2
10839,5PSU3pS1gSfs62PPfxUmpx,https://open.spotify.com/track/5PSU3pS1gSfs62PPfxUmpx,Yuridia,-0.45277495,0.253093383,-0.08195389,2
10841,6qLYcClqCMwwPN8OnJ1Ct0,https://open.spotify.com/track/6qLYcClqCMwwPN8OnJ1Ct0,Yuridia,-0.408655019,0.126606253,0.058912899,2
10890,3kcj2zzabr8qnR4MnMeWv2,https://open.spotify.com/track/3kcj2zzabr8qnR4MnMeWv2,Mora,-0.440548982,0.33229482,0.092728344,2
10952,0ilwFWjTwXszzwaG3XlNWj,https://open.spotify.com/track/0ilwFWjTwXszzwaG3XlNWj,SEVENTEEN,-0.386450357,0.35412474,0.568678462,2
10975,1kAQQKREO1mXYy2Qy7H9td,https://open.spotify.com/track/1kAQQKREO1mXYy2Qy7H9td,Tulus,-0.419500316,0.311100039,0.268754762,2
10976,32Pdf9eyXDEMoClEJW6yYP,https://open.spotify.com/track/32Pdf9eyXDEMoClEJW6yYP,Tulus,-0.390524901,0.270364359,0.47417115,2
10977,4oSmLeQkMd2kN4BzBLWAZS,https://open.spotify.com/track/4oSmLeQkMd2kN4BzBLWAZS,Tulus,-0.482346457,0.597042161,0.318245395,2
10978,6PqWdGIYq5xdLaa4zCZfRp,https://open.spotify.com/track/6PqWdGIYq5xdLaa4zCZfRp,Tulus,-0.449687961,0.377431723,0.187679617,2
10979,3AdEZRmsa3zviTr2Whx3zI,https://open.spotify.com/track/3AdEZRmsa3zviTr2Whx3zI,Tulus,-0.427893544,0.438683579,0.396700858,2
10980,2hHeGD57S0BcopfVcmehdl,https://open.spotify.com/track/2hHeGD57S0BcopfVcmehdl,Tulus,-0.408798792,0.224256835,0.189524514,2
10981,2qgjqbi96IAOBzZFC6H57U,https://open.spotify.com/track/2qgjqbi96IAOBzZFC6H57U,Tulus,-0.475647166,0.491809339,0.126227049,2
10986,35ovElsgyAtQwYPYnZJECg,https://open.spotify.com/track/35ovElsgyAtQwYPYnZJECg,Rihanna,-0.467070466,0.633538559,0.494852647,2
10987,1Jb0BvBueT6TBcZKIRWoJ6,https://open.spotify.com/track/1Jb0BvBueT6TBcZKIRWoJ6,Rihanna,-0.461085531,0.627648566,0.486021374,2
10991,31dCjYMUZGUXUIaxCXAXI5,https://open.spotify.com/track/31dCjYMUZGUXUIaxCXAXI5,Jaymes Young,-0.470644554,0.593899043,0.295571209,2
10995,1Dx4w82PfKMR6s6NBDvr62,https://open.spotify.com/track/1Dx4w82PfKMR6s6NBDvr62,Jaymes Young,-0.413123689,0.199153622,0.160974272,2
10998,0fkBttKYFg6rDKSOj5Tg4L,https://open.spotify.com/track/0fkBttKYFg6rDKSOj5Tg4L,Jaymes Young,-0.47037562,0.556523076,0.288421882,2
