,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
158,2nDLZMuPMvHzNtUY2e7nV3,0.529,0.239,6,-14.054,0,0.0248,0.873,0.00896,0.098,0.442,75.293,['colombian pop']
159,2I9t0e3gLAKOi5syoHxP46,0.684,0.35,7,-9.399,0,0.0495,0.607,0.0,0.426,0.263,103.951,['colombian pop']
160,0Ui4S8sgBCXv4Ao1HhTTun,0.785,0.477,7,-8.755,1,0.0633,0.315,0.00133,0.141,0.572,121.0,['colombian pop']
161,5OJkXdRgQPGrbl6aGnGH1G,0.388,0.594,7,-8.014,1,0.0317,0.0118,0.000143,0.326,0.277,69.367,['colombian pop']
162,2qS9IaT9KBShx2xn1CqYMC,0.347,0.34,9,-10.923,0,0.0428,0.902,0.384,0.316,0.27,143.442,['colombian pop']
163,1xP2jdihnPfoqPNVHHhKnm,0.779,0.38,0,-9.753,1,0.0361,0.43,0.00307,0.368,0.684,130.016,['colombian pop']
164,6tDDoYIxWvMLTdKpjFkc1B,0.653,0.524,11,-9.016,0,0.0502,0.112,0.0,0.203,0.553,83.97,['colombian pop']
165,6vOQUrwsokMFDQLbgRDhV8,0.831,0.474,5,-7.987,1,0.0792,0.0181,0.00271,0.0989,0.35,149.003,['colombian pop']
166,7lm2mLylLoEjPiqGgcnhSY,0.644,0.492,7,-9.623,1,0.25,0.0747,0.000377,0.121,0.213,139.855,['colombian pop']
167,05ufCucv6Z1oLMWeS8XapR,0.723,0.615,11,-7.949,1,0.0524,0.0323,8.84e-06,0.112,0.449,157.087,['colombian pop']
168,36Qi2bHMzLMQIHApHFytgv,0.686,0.71,1,-7.884,1,0.0731,0.00299,0.000182,0.167,0.846,179.967,['colombian pop']
169,4a1s8jkTbAoTlvj6x8pHK6,0.732,0.457,11,-8.215,0,0.0969,0.0851,2.28e-05,0.0805,0.58,166.012,['colombian pop']
170,1MzodJ9cC4zH44nYKdcuwA,0.443,0.178,6,-14.831,0,0.0358,0.924,0.00222,0.078,0.286,120.732,['colombian pop']
171,7ccTcabbJlCJiIqtrSSwBk,0.847,0.637,1,-5.193,1,0.367,0.0258,0.000648,0.382,0.511,165.979,"['detroit hip hop', 'hip hop', 'rap']"
172,0q2vG0UVuy6ajjcpkQHdZM,0.852,0.752,1,-5.793,1,0.0597,0.0169,0.0,0.394,0.389,89.95,"['detroit hip hop', 'hip hop', 'rap']"
173,0GQ5bFTVFFKpwNPc7KwQnB,0.68,0.82,4,-4.197,0,0.151,0.0614,0.0,0.597,0.243,140.033,"['detroit hip hop', 'hip hop', 'rap']"
174,4EmunTy7kNBYQivOa8F6b8,0.429,0.231,5,-20.43,1,0.402,0.878,0.0,0.279,0.914,74.545,"['detroit hip hop', 'hip hop', 'rap']"
175,0VSzREd1OjEWJ9tXoFHRQH,0.794,0.637,4,-6.29,0,0.339,0.028,0.0,0.0919,0.393,103.868,"['detroit hip hop', 'hip hop', 'rap']"
176,7Dj2wqPYXfSRFwa6qyOztr,0.72,0.767,10,-5.839,0,0.214,0.0387,0.0,0.202,0.595,88.966,"['detroit hip hop', 'hip hop', 'rap']"
177,7FIWs0pqAYbP91WWM0vlTQ,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,"['detroit hip hop', 'hip hop', 'rap']"
178,5SiZJoLXp3WOl3J4C8IK0d,0.671,0.623,2,-7.161,1,0.308,0.00998,7.55e-06,0.643,0.195,75.055,"['detroit hip hop', 'hip hop', 'rap']"
179,5CpsIb7SMFHjmAG8RvIWfq,0.661,0.748,2,-4.809,0,0.206,0.175,0.0,0.254,0.509,171.983,"['detroit hip hop', 'hip hop', 'rap']"
180,5mZXWEH2eh8zMZGCxT5aW0,0.458,0.966,1,-2.107,1,0.384,0.14,0.0,0.11,0.356,183.586,"['detroit hip hop', 'hip hop', 'rap']"
181,2d3fdQ6OxmUIsF20eCpcrv,0.589,0.459,3,-7.748,1,0.263,0.178,0.0,0.425,0.619,113.542,"['detroit hip hop', 'hip hop', 'rap']"
182,3QVHSV8YKYq4L8tI5rnFgj,0.779,0.805,1,-3.121,1,0.178,0.018,0.0,0.321,0.557,145.68,"['detroit hip hop', 'hip hop', 'rap']"
183,34d7sGX6WUqq8f04e7CSNF,0.871,0.493,1,-6.356,1,0.205,0.0134,0.000241,0.385,0.0495,144.989,"['detroit hip hop', 'hip hop', 'rap']"
184,40YbWniIEmqy6s58fYXLUh,0.747,0.899,5,-5.125,0,0.246,0.1,0.0,0.486,0.581,92.029,"['detroit hip hop', 'hip hop', 'rap']"
185,4qNWEOMyexn7b8Icyk29t9,0.769,0.811,10,-4.162,0,0.228,0.0234,0.0,0.0451,0.76,155.081,"['detroit hip hop', 'hip hop', 'rap']"
186,1qwMkkRiD5jqLeUUjfgblh,0.848,0.745,6,-3.052,0,0.221,0.0949,0.0,0.0796,0.516,137.024,"['detroit hip hop', 'hip hop', 'rap']"
187,74gykWHknHDrg4eMdcmdRq,0.89,0.664,4,-6.625,0,0.106,0.00487,0.0,0.257,0.467,93.007,"['detroit hip hop', 'hip hop', 'rap']"
188,1lO9CZo6eDrOy0S7khgryG,0.756,0.747,9,-5.407,1,0.046,0.0048,0.00536,0.588,0.0687,134.935,"['detroit hip hop', 'hip hop', 'rap']"
189,3CJbxqRQ0JNCqboWDNUUeX,0.635,0.543,8,-5.941,1,0.067,0.0454,0.000678,0.272,0.036,98.743,"['detroit hip hop', 'hip hop', 'rap']"
190,1WAwILvz37MkmZfmGnEXfg,0.476,0.237,1,-14.514,1,0.0486,0.177,0.0,0.217,0.0387,106.972,"['detroit hip hop', 'hip hop', 'rap']"
191,5UpXJ75CXod4PCoBQP6MAP,0.427,0.473,1,-11.104,1,0.15,0.312,0.369,0.527,0.654,80.972,"['atl hip hop', 'hip hop', 'rap', 'trap']"
192,5SWnsxjhdcEDc7LJjq9UHk,0.819,0.626,10,-4.574,0,0.202,0.00748,0.101,0.167,0.415,143.01,"['atl hip hop', 'hip hop', 'rap', 'trap']"
193,6pcywuOeGGWeOQzdUyti6k,0.847,0.733,10,-6.439,0,0.16,0.00574,1.04e-05,0.151,0.202,130.029,"['atl hip hop', 'hip hop', 'rap', 'trap']"
194,4Q34FP1AT7GEl9oLgNtiWj,0.647,0.667,5,-5.563,1,0.304,0.231,0.0,0.133,0.704,172.08,"['atl hip hop', 'hip hop', 'rap', 'trap']"
195,3ruoIF2UnoXdzK8mR61ebq,0.825,0.733,1,-5.625,0,0.0969,0.349,0.0,0.112,0.62,97.974,"['atl hip hop', 'hip hop', 'rap', 'trap']"
196,7fxSLnklnayJNBIKntXedZ,0.774,0.706,2,-6.494,1,0.355,0.00163,1.28e-06,0.104,0.382,152.891,"['atl hip hop', 'hip hop', 'rap', 'trap']"
197,3CDVMejYHnB1SkEEx0T1N4,0.635,0.793,10,-4.333,0,0.0322,0.000647,0.747,0.113,0.281,77.594,"['atl hip hop', 'hip hop', 'rap', 'trap']"
198,2y3mrzWEWaAFqb2jf5fED8,0.607,0.371,1,-14.255,0,0.894,0.742,0.000164,0.403,0.945,102.481,"['atl hip hop', 'hip hop', 'rap', 'trap']"
199,3WaDoMDQRqDdgtCDLxanpN,0.821,0.671,9,-5.893,1,0.18,0.00843,8.5e-05,0.0972,0.494,145.953,"['atl hip hop', 'hip hop', 'rap', 'trap']"
200,42Tohunwlh34o0mgxYx5iq,0.831,0.532,0,-5.319,0,0.301,0.0652,0.0,0.464,0.364,140.105,"['atl hip hop', 'hip hop', 'rap', 'trap']"
201,7FtZFla3ZH6PqsAJ9MvVCM,0.849,0.635,7,-4.068,1,0.254,0.000608,8.44e-06,0.062,0.798,89.484,"['atl hip hop', 'hip hop', 'rap', 'trap']"
202,4V9ynsDPwHtdItksqjuRu0,0.697,0.709,11,-6.642,0,0.298,0.041,0.000296,0.0886,0.439,155.023,"['atl hip hop', 'hip hop', 'rap', 'trap']"
203,50I7FNN2rl2rWiNwGxS146,0.823,0.703,8,-2.691,1,0.298,0.0161,1.35e-06,0.294,0.26,178.043,"['atl hip hop', 'hip hop', 'rap', 'trap']"
204,1wGnp7ejkCuXRsehXx0PNP,0.63,0.399,5,-9.869,0,0.178,0.105,0.174,0.234,0.0657,183.016,"['atl hip hop', 'hip hop', 'rap', 'trap']"
205,11XegnWeJHBDtj9IsNwngu,0.775,0.566,11,-6.661,1,0.283,0.0381,0.000341,0.127,0.479,160.351,"['atl hip hop', 'hip hop', 'rap', 'trap']"
206,0lx2cLdOt3piJbcaXIV74f,0.392,0.574,7,-9.195,1,0.17,0.833,0.00179,0.145,0.529,81.112,['pop']
207,0sY6ZUTh4yoctD8VIXz339,0.462,0.24,0,-12.077,1,0.0377,0.92,0.0,0.113,0.32,171.319,['pop']
208,5BK0uqwY9DNfZ630STAEaq,0.512,0.462,9,-10.491,1,0.0408,0.83,0.166,0.121,0.353,112.05,['pop']
209,7dW84mWkdWE5a6lFWxJCBG,0.575,0.434,5,-8.193,1,0.0312,0.735,6.59e-05,0.105,0.348,145.916,['pop']
210,0PurA4JVJ8YQgSVopY8fn6,0.316,0.361,9,-10.381,1,0.0488,0.878,2.67e-05,0.0797,0.221,74.952,['pop']
211,3RaT22zZsxVYxxKR7TAaYF,0.546,0.613,7,-7.589,0,0.0264,0.418,0.0,0.103,0.535,79.015,['pop']
212,73YUReisjb3A9ActdLLjJQ,0.559,0.334,11,-10.733,1,0.0376,0.87,0.0,0.114,0.211,122.079,['pop']
213,670fUmXf4KQekzbEgaXyPA,0.605,0.488,4,-8.322,1,0.0264,0.696,0.0,0.129,0.354,119.966,['pop']
214,3k7ne7VmH43ZPWxPdvPUgR,0.537,0.537,8,-11.266,1,0.0617,0.819,0.000904,0.142,0.292,107.895,['pop']
215,19CSr8rwW05VJL2F91KFNK,0.515,0.545,2,-9.277,1,0.0353,0.855,1.97e-05,0.0921,0.535,88.856,['pop']
216,1XjHRolIXL2M1EEOUsGGR4,0.604,0.517,0,-9.014,1,0.0347,0.768,0.000155,0.123,0.511,127.967,['pop']
217,2o2sgVJIgFXk8GQjWTgI6U,0.546,0.73,0,-7.704,1,0.0417,0.66,0.179,0.0972,0.573,157.895,['pop']
218,12ntTeqEeTg7GAVpe8Mhpl,0.535,0.561,5,-11.609,1,0.0484,0.876,0.000136,0.115,0.287,96.103,['pop']
219,35rdVq36LMHQX0Suw9a6tK,0.689,0.704,9,-10.813,1,0.245,0.835,4.83e-06,0.134,0.92,151.884,['pop']
220,3O5osWf1rSoKMwe6E9ZaXP,0.39,0.27,1,-10.673,1,0.0308,0.937,0.00227,0.111,0.32,125.177,['pop']
221,6uaBrivDHCaV0uBTiwHTUi,0.678,0.431,0,-6.749,1,0.0326,0.163,1.94e-06,0.147,0.404,90.941,"['bedroom pop', 'pop', 'pov: indie']"
222,0kn2gu8Pd03DiYHzRvX2Xk,0.701,0.728,2,-5.226,1,0.0468,0.0178,0.0,0.17,0.696,91.071,"['bedroom pop', 'pop', 'pov: indie']"
223,6KfoDhO4XUWSbnyKjNp9c4,0.628,0.639,8,-5.46,1,0.0435,0.00162,0.0,0.354,0.493,108.045,"['bedroom pop', 'pop', 'pov: indie']"
224,1WVunZLZM2zLTm5rAvKZkF,0.433,0.253,0,-11.243,1,0.0476,0.891,0.00013,0.389,0.85,77.72,"['bedroom pop', 'pop', 'pov: indie']"
225,3SnpCALgmzVy7k07aAXbuA,0.512,0.716,1,-4.13,1,0.304,0.0669,9.04e-06,0.147,0.703,151.484,"['bedroom pop', 'pop', 'pov: indie']"
226,7wTqEW5nrMhvyEhEyTnOMd,0.489,0.413,0,-6.499,1,0.0314,0.59,0.0,0.0639,0.246,136.116,"['bedroom pop', 'pop', 'pov: indie']"
227,0yfDVYKVKYrHknz9gVOlQr,0.397,0.552,0,-5.409,1,0.0567,0.363,0.0,0.076,0.569,142.528,"['bedroom pop', 'pop', 'pov: indie']"
228,0vq7fkHZl2khMonn5G7d9l,0.685,0.67,11,-5.663,1,0.0393,0.116,0.0,0.179,0.863,117.98,"['bedroom pop', 'pop', 'pov: indie']"
229,05JtBVWRtSzqLoj7jj30kn,0.423,0.613,0,-7.577,1,0.0768,0.9,0.00159,0.328,0.136,74.695,"['bedroom pop', 'pop', 'pov: indie']"
230,4xqrdfXkTW4T0RauPLv3WA,0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,"['bedroom pop', 'pop', 'pov: indie']"
231,3XOHxCoPkXW0pvR6xl4f0M,0.558,0.778,4,-6.423,0,0.106,0.0227,4.54e-06,0.114,0.543,142.052,"['bedroom pop', 'pop', 'pov: indie']"
232,5GVPVxgdgTKJFxSxLVIw1A,0.542,0.299,0,-10.379,1,0.0305,0.817,0.0,0.109,0.274,141.917,"['bedroom pop', 'pop', 'pov: indie']"
233,4OGIeHtYhRTJ8iW21UUyZW,0.645,0.64,10,-6.871,0,0.179,0.395,1.04e-05,0.286,0.674,140.248,"['brooklyn drill', 'rap']"
234,6O7fPYTsb2mY0PiFt2ymDB,0.713,0.605,11,-7.487,1,0.107,0.497,3.46e-06,0.115,0.432,142.025,"['brooklyn drill', 'rap']"
235,0PvFJmanyNQMseIFrU708S,0.823,0.586,6,-6.606,0,0.2,0.114,0.0,0.193,0.347,125.971,"['brooklyn drill', 'rap']"
236,7sjFIZ1g5QLJLGja3k592K,0.8,0.564,8,-5.817,1,0.4,0.0287,1.65e-06,0.112,0.318,139.989,"['brooklyn drill', 'rap']"
237,1hg3RlqFZXJb5YgRoK9qmF,0.548,0.506,4,-7.434,0,0.102,0.203,0.0001,0.0788,0.557,119.987,"['brooklyn drill', 'rap']"
238,0bjgQ24UZGwKikldIyEOgf,0.717,0.474,5,-8.383,0,0.403,0.0509,0.0,0.139,0.448,123.906,"['brooklyn drill', 'rap']"
239,3eV2WT9YhfzkxbufnBF8wK,0.794,0.717,7,-5.73,1,0.251,0.0511,0.0,0.195,0.372,141.881,"['brooklyn drill', 'rap']"
240,2FhEj9lvEIaJihjFprRrGt,0.944,0.579,8,-4.961,1,0.191,0.0381,0.0,0.253,0.769,135.033,"['brooklyn drill', 'rap']"
241,71d7LaAgPcNcUopu3OzmP7,0.5,0.767,1,-4.105,1,0.403,0.162,9.79e-05,0.385,0.58,159.477,"['brooklyn drill', 'rap']"
242,1H7KnK26kc1YyellpbINEn,0.49,0.618,1,-5.655,1,0.104,0.0221,3.77e-06,0.259,0.286,99.7,"['brooklyn drill', 'rap']"
243,1JDhNQ0oOT7XpclZn3aQ8F,0.831,0.762,11,-5.656,0,0.207,0.0885,0.0,0.107,0.495,99.999,"['brooklyn drill', 'rap']"
244,3NWrHCwvyII4fTx05PN3IO,0.764,0.676,11,-6.761,0,0.0927,0.389,0.0,0.215,0.461,97.02,"['brooklyn drill', 'rap']"
245,5rZlwNFl01HqLWBQGryKSm,0.48,0.602,10,-6.335,0,0.368,0.487,0.0,0.0848,0.269,179.798,"['brooklyn drill', 'rap']"
246,5kkaSMcf4BFlhRRICCKZb6,0.739,0.616,7,-6.963,0,0.0338,0.252,1.93e-06,0.101,0.654,91.071,"['brooklyn drill', 'rap']"
247,1tkg4EHVoqnhR6iFEXb60y,0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,"['brooklyn drill', 'rap']"
248,4Tc9PHEoeP17PQj3OOKXPu,0.794,0.792,7,-6.889,1,0.186,0.22,0.0,0.0998,0.546,126.994,"['brooklyn drill', 'rap']"
249,25zlnOAzbVoOzIeXSvQFf1,0.688,0.647,2,-7.258,1,0.19,0.00815,1.65e-05,0.095,0.195,88.834,"['brooklyn drill', 'rap']"
250,2SxR5RitJdsG6wINvJLBSD,0.718,0.66,2,-7.39,1,0.325,0.363,0.0,0.159,0.659,142.879,"['brooklyn drill', 'rap']"
251,6PnTgx9lyvLGIcPnroCvc2,0.676,0.746,7,-7.837,1,0.344,0.0893,0.00157,0.412,0.675,142.035,"['brooklyn drill', 'rap']"
252,3YBfHJTZPHn5DqgMnD6g5g,0.667,0.532,2,-11.288,1,0.18,0.456,0.0122,0.12,0.882,86.576,['afrofuturism']
253,4QUsmmXmINYXwh7UsiMX2j,0.824,0.68,5,-10.422,1,0.0476,0.0292,0.835,0.0676,0.67,125.961,['afrofuturism']
254,0SkgmGr08TvWQciNRgRtmc,0.542,0.723,3,-5.18,1,0.0428,0.77,2.75e-06,0.625,0.294,83.078,['afrofuturism']
255,0QkIWTxOYYK4pHgOKYmPhY,0.686,0.437,0,-10.04,0,0.0984,0.601,2.82e-05,0.153,0.579,71.652,['afrofuturism']
256,6M0EP76qW9TG4SNU0agu94,0.947,0.616,9,-3.602,1,0.0415,0.0168,0.259,0.0658,0.968,127.082,['afrofuturism']
257,06wlFUDDfck4732GJz6LvZ,0.658,0.796,11,-7.328,1,0.0318,0.0207,0.744,0.228,0.961,93.034,['afrofuturism']
258,5yeGSsoKFW1cq5WWnDY9oJ,0.623,0.646,7,-11.921,1,0.0533,0.413,0.794,0.118,0.965,82.013,['afrofuturism']
259,0f8eRy9A0n6zXpKSHSCAEp,0.826,0.299,9,-7.721,1,0.0446,0.31,0.0952,0.0758,0.215,97.012,['afrofuturism']
260,2oT0kNNDv94u44BC2NB97z,0.881,0.596,7,-9.925,0,0.201,0.111,0.518,0.111,0.583,94.019,['afrofuturism']
261,0fBFp8ItmAfAqPHZx8qQsh,0.698,0.982,10,-5.573,1,0.044,2.44e-05,0.313,0.142,0.706,120.048,['afrofuturism']
262,2uZ6JeQqRFo6vmSiK6dHE9,0.641,0.547,6,-6.921,0,0.0268,0.588,0.0027,0.161,0.902,96.6,['afrofuturism']
263,51xt4m8vbKuizX6VSDFPh9,0.858,0.95,1,-7.301,0,0.0393,0.112,0.0182,0.239,0.724,118.578,['afrofuturism']
264,3G9tyuUoBVNTDXY0icrUVf,0.799,0.39,8,-14.592,1,0.102,0.397,0.711,0.107,0.978,88.509,['afrofuturism']
265,2mqXKSieDASoq4N5739wCz,0.674,0.489,11,-7.257,0,0.125,0.624,0.00195,0.236,0.772,207.947,['afrofuturism']
266,3REOvSCJjr1Tt9UmJ63rsf,0.859,0.73,4,-7.262,0,0.294,0.628,0.00304,0.135,0.953,135.992,['afrofuturism']
267,3TciLI5wo7RddPtAFhiU9V,0.622,0.679,10,-6.183,0,0.29,0.0802,0.0,0.112,0.418,160.059,"['chicago rap', 'rap']"
268,2iP3unJbxZvRuqyrS0ocZy,0.776,0.64,7,-8.058,1,0.184,0.149,0.0,0.101,0.326,160.038,"['chicago rap', 'rap']"
269,1VLtjHwRWOVJiE5Py7JxoQ,0.832,0.534,1,-7.813,0,0.253,0.345,0.0,0.165,0.116,93.924,"['chicago rap', 'rap']"
270,2QqJTIlGKRLJC3onkavYEz,0.752,0.673,10,-5.792,0,0.153,0.0538,0.0,0.133,0.35,164.009,"['chicago rap', 'rap']"
271,4PklAHGXT5ityno3IA8SKd,0.92,0.833,1,-3.18,1,0.253,0.0277,0.0,0.0596,0.645,141.034,"['chicago rap', 'rap']"
272,3JKgcAa7r07ocVWcV8bS0H,0.783,0.479,7,-10.646,1,0.541,0.149,0.0,0.101,0.533,176.027,"['chicago rap', 'rap']"
273,2iW6Hb6kfrz2K7EhPibFiq,0.732,0.462,5,-10.191,0,0.406,0.126,0.0,0.12,0.117,180.067,"['chicago rap', 'rap']"
274,40j4RoqmLiivqzRObbQ4BF,0.807,0.665,5,-5.249,0,0.276,0.0919,0.0,0.0788,0.557,164.964,"['chicago rap', 'rap']"
275,4SIB2yxKoFOrbkjA4zfQbB,0.597,0.477,1,-9.638,0,0.642,0.137,0.0,0.113,0.512,80.382,"['chicago rap', 'rap']"
276,4dKe8YJZg545pXqWBksYIe,0.539,0.705,11,-6.89,1,0.284,0.111,0.0,0.093,0.456,83.367,"['chicago rap', 'rap']"
277,65jw6GhwQW3Db55PxlPEpS,0.829,0.52,8,-10.34,1,0.294,0.0232,0.0,0.134,0.248,136.103,"['chicago rap', 'rap']"
278,1F8yKtk5CQBptos4kM7aO7,0.763,0.558,0,-5.506,1,0.285,0.372,0.0,0.12,0.276,77.026,"['chicago rap', 'rap']"
279,58GJNfq2m0Qr5nIUCDbXVQ,0.779,0.797,0,-4.583,0,0.356,0.129,0.0,0.118,0.231,159.958,"['chicago rap', 'rap']"
280,4XLCFFvRG1qQ8kT4uzwYZC,0.82,0.5,10,-11.1,0,0.452,0.106,0.0,0.183,0.729,89.09,"['chicago rap', 'rap']"
281,6V1Jx3o0S2MtBI9yIDXsJS,0.796,0.612,1,-6.994,1,0.433,0.0829,0.0,0.0607,0.545,87.542,"['chicago rap', 'rap']"
282,192RjH0gN6en7nE6ElN96T,0.562,0.589,7,-7.509,1,0.265,0.0679,0.0,0.0684,0.188,88.903,"['chicago rap', 'rap']"
283,72KBjM7YAZjT02sEmpvPcY,0.255,0.653,6,-7.972,0,0.0551,0.0337,0.107,0.168,0.058,90.673,"['canadian contemporary r&b', 'canadian pop', 'pop']"
284,3UNf42RQ0rfXvTCzDlxlWo,0.64,0.869,4,-5.179,0,0.124,0.0514,0.000121,0.691,0.185,119.949,"['canadian contemporary r&b', 'canadian pop', 'pop']"
285,5S5rJ3mrIkaTiwbfXQgsjs,0.466,0.609,10,-7.874,1,0.065,0.0911,9.32e-05,0.122,0.103,81.186,"['canadian contemporary r&b', 'canadian pop', 'pop']"
286,0fcDGikWzmTShzNTWs1SIv,0.48,0.493,0,-8.311,1,0.0512,0.123,0.0,0.0995,0.211,87.343,"['canadian contemporary r&b', 'canadian pop', 'pop']"
287,69RmmcCJmwx9gFzNhXUHRi,0.695,0.569,0,-7.684,1,0.0955,0.174,0.000127,0.123,0.294,147.937,"['canadian contemporary r&b', 'canadian pop', 'pop']"
288,0ldNLdX3kExqroQaRJ4Cq1,0.398,0.506,5,-9.038,0,0.0434,0.067,0.00979,0.164,0.177,145.912,"['canadian contemporary r&b', 'canadian pop', 'pop']"
289,1tMspHbqoGRwHMvwOv44Q2,0.617,0.756,10,-5.42,0,0.065,0.0295,2.31e-06,0.116,0.227,85.008,"['canadian contemporary r&b', 'canadian pop', 'pop']"
290,2VtfOvb7QuPBGIaDyBXiJQ,0.445,0.583,0,-7.284,0,0.0674,0.631,0.0659,0.145,0.131,88.021,"['canadian contemporary r&b', 'canadian pop', 'pop']"
291,3iRwigDWGH0z3R3wFmYmBW,0.515,0.727,1,-5.962,1,0.0607,0.00159,0.000159,0.0883,0.334,171.012,"['canadian contemporary r&b', 'canadian pop', 'pop']"
292,2OERkBOaYZw5IYZcJpUMmJ,0.667,0.72,7,-5.349,0,0.0331,0.00255,7.89e-05,0.0753,0.705,100.021,"['canadian contemporary r&b', 'canadian pop', 'pop']"
293,6HcH1QtJDLSr2MK9ePUDL1,0.684,0.817,0,-5.499,1,0.0308,0.0222,2.19e-05,0.439,0.623,118.059,"['canadian contemporary r&b', 'canadian pop', 'pop']"
294,4H7MiMgVrTRKqjp11VMzZk,0.559,0.619,0,-8.141,1,0.0299,0.0294,0.00105,0.104,0.108,95.013,"['canadian contemporary r&b', 'canadian pop', 'pop']"
295,7yBoSdMGXNEGq7Gorad5qj,0.657,0.572,5,-6.103,0,0.0308,0.0784,0.00772,0.123,0.14,108.964,"['canadian contemporary r&b', 'canadian pop', 'pop']"
296,4ZSUl7D0qSg7gIiiIv9Brd,0.249,0.37,0,-9.975,0,0.0357,0.444,4.44e-05,0.0911,0.178,125.209,"['canadian contemporary r&b', 'canadian pop', 'pop']"
297,4XNB3imn7Ag2PhCkzpfaMc,0.532,0.577,1,-9.313,1,0.0352,0.00253,0.0437,0.234,0.0397,131.922,"['canadian contemporary r&b', 'canadian pop', 'pop']"
298,3WLRzyWxdcdcRA2npf2RxQ,0.689,0.374,5,-10.038,0,0.0851,0.115,0.000132,0.111,0.321,151.98,"['canadian contemporary r&b', 'canadian pop', 'pop']"
299,3WwV6tZY9gVM8Q9YFEgEYA,0.604,0.26,11,-10.498,1,0.0373,0.841,9.33e-05,0.327,0.318,100.901,"['canadian contemporary r&b', 'canadian pop', 'pop']"
300,1oFAF1hdPOickyHgbuRjyX,0.65,0.825,0,-4.645,1,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,"['canadian contemporary r&b', 'canadian pop', 'pop']"
301,6VN85VvNB8w1QbJCXW8rTC,0.693,0.558,9,-5.664,1,0.0366,0.169,0.0,0.0867,0.298,77.968,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']"
302,3YeImruYgPnQtn4QgHqi04,0.735,0.607,11,-5.369,0,0.0466,0.621,2.55e-06,0.0793,0.57,142.006,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']"
303,6yVkakCN460KOVol9ZazjH,0.694,0.796,6,-4.164,1,0.0565,0.48,0.000384,0.108,0.515,93.064,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']"
304,7KKh0ujp8agIiCrkiJhf81,0.863,0.728,7,-2.954,1,0.0586,0.396,9.14e-06,0.0902,0.649,93.035,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']"
305,06s3QtMJVXw1AJX3UfvZG1,0.691,0.765,8,-4.727,1,0.111,0.464,3.29e-06,0.203,0.855,174.021,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']"
306,7mcdgAXmb35dakBnfDIv3q,0.614,0.746,10,-3.527,0,0.196,0.347,1.43e-05,0.0874,0.601,168.072,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']"
307,2hDe0Ls5mVqs1XJqv7sbcM,0.735,0.916,2,-2.082,1,0.117,0.397,2.91e-06,0.0918,0.691,167.994,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']"
308,5p3JJehpKHjr9pJT5eD2Lz,0.624,0.888,2,-2.13,1,0.099,0.238,0.0,0.317,0.824,180.088,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']"
309,4mbb7hmfDR6M9cQaLdYSFd,0.842,0.732,7,-4.811,0,0.149,0.575,0.0,0.176,0.629,140.074,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']"
310,7kOf0qHO4Rcwk6QJifZDRJ,0.843,0.845,0,-2.344,1,0.0503,0.35,0.00168,0.0527,0.898,126.989,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']"
311,0YbXuCsQwrsh5x0hgnED6z,0.732,0.634,1,-5.587,1,0.36,0.171,0.0,0.204,0.533,173.886,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']"
312,6GzxGKBC3r73KqdOBHHVYk,0.489,0.498,11,-7.192,0,0.0395,0.699,0.0,0.0796,0.378,79.949,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']"
313,6NfC2FKfsfzuLIF4lThw0A,0.732,0.807,10,-3.424,0,0.116,0.445,0.00152,0.0975,0.724,176.026,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']"
314,6cyH3OGfKQBevSYxJFIUCx,0.677,0.651,5,-5.7,0,0.0559,0.531,3.8e-05,0.0956,0.543,171.893,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']"
315,5poUJOhLyalGkUedn3ggeX,0.789,0.809,8,-3.417,1,0.0615,0.374,0.0,0.202,0.411,95.935,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']"
316,2WzUy86kPLYRLRwLtinZ1x,0.713,0.77,4,-4.779,0,0.101,0.0587,0.000501,0.339,0.684,87.969,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']"
