,id,url,Artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
16471,3VtGh8xE9qRsFyY2Uj1WG3,https://open.spotify.com/track/3VtGh8xE9qRsFyY2Uj1WG3,Tedua,0.936,0.757,2.0,-6.616,1.0,0.117,0.0974,0.0,0.156,0.406,114.044,['german pop']
16472,5Jd2X0NbPpC3bpYsI3h6hd,https://open.spotify.com/track/5Jd2X0NbPpC3bpYsI3h6hd,Tedua,0.573,0.798,7.0,-7.527,0.0,0.225,0.309,0.0,0.0841,0.0816,89.575,['german pop']
16473,3UWQoiOrlvHalgvyznur78,https://open.spotify.com/track/3UWQoiOrlvHalgvyznur78,Tedua,0.651,0.72,7.0,-7.109,1.0,0.135,0.193,0.0,0.119,0.325,135.616,['german pop']
16474,1kZLATTXQa5BtEKH8GbW2U,https://open.spotify.com/track/1kZLATTXQa5BtEKH8GbW2U,Tedua,0.558,0.624,4.0,-6.567,1.0,0.0439,0.0678,0.0,0.0746,0.574,66.512,['german pop']
16475,708IwQiqAhZMMpLQr41YkD,https://open.spotify.com/track/708IwQiqAhZMMpLQr41YkD,Tedua,0.651,0.783,7.0,-5.759,0.0,0.169,0.191,0.0,0.123,0.742,135.971,['german pop']
16476,10mc5WaaFg1TC4sJhBBLBL,https://open.spotify.com/track/10mc5WaaFg1TC4sJhBBLBL,Tedua,0.567,0.769,5.0,-6.485,1.0,0.235,0.193,0.0,0.208,0.4,90.443,['german pop']
16477,39dVSknldhofdkv8xPbodb,https://open.spotify.com/track/39dVSknldhofdkv8xPbodb,Tedua,0.717,0.729,8.0,-6.883,1.0,0.0566,0.113,0.0,0.135,0.241,98.034,['german pop']
16478,2O0y98O2o2hY9M3eBPvnsW,https://open.spotify.com/track/2O0y98O2o2hY9M3eBPvnsW,Tedua,0.508,0.596,8.0,-7.919,1.0,0.305,0.387,0.0,0.0871,0.513,80.306,['german pop']
16479,5JWtC9ZvN4KxG5xlDR26qW,https://open.spotify.com/track/5JWtC9ZvN4KxG5xlDR26qW,Tedua,0.545,0.7,1.0,-8.418,0.0,0.309,0.36,0.0,0.154,0.266,147.742,['german pop']
16480,2Z5y8uHY6mzwWNuaDIFyLc,https://open.spotify.com/track/2Z5y8uHY6mzwWNuaDIFyLc,Tedua,0.67,0.614,11.0,-7.746,1.0,0.0557,0.377,0.0,0.123,0.556,90.031,['german pop']
16481,6qutVKj1RLPxtgmAzBm29f,https://open.spotify.com/track/6qutVKj1RLPxtgmAzBm29f,Tedua,0.551,0.808,1.0,-5.993,1.0,0.319,0.263,0.0,0.2,0.281,134.95,['german pop']
16482,0VbPsWeQgpyDw5sQNGkUVL,https://open.spotify.com/track/0VbPsWeQgpyDw5sQNGkUVL,Tedua,0.517,0.67,10.0,-9.951,1.0,0.15,0.368,0.0,0.0973,0.501,140.043,['german pop']
16483,4FN1moouQXRI7k6Gs3rDZl,https://open.spotify.com/track/4FN1moouQXRI7k6Gs3rDZl,Tedua,0.623,0.794,1.0,-6.304,1.0,0.265,0.141,0.0,0.137,0.358,89.495,['german pop']
16484,4uqJelb9THHmJ3OCohg4ZJ,https://open.spotify.com/track/4uqJelb9THHmJ3OCohg4ZJ,AgroPlay,0.691,0.708,9.0,-4.821,1.0,0.195,0.338,0.0,0.311,0.602,160.018,"['belgian edm', 'edm', 'pop dance', 'tropical house']"
16485,4tly4FsXBr7eYzQ27gczOq,https://open.spotify.com/track/4tly4FsXBr7eYzQ27gczOq,Various Artists,0.594,0.935,0.0,-2.018,1.0,0.0357,0.243,2.36e-06,0.102,0.602,113.99,"['piano rock', 'pop']"
16486,5lZ95s8LH8K2QqeG90OVPn,https://open.spotify.com/track/5lZ95s8LH8K2QqeG90OVPn,Various Artists,0.335,0.232,4.0,-11.042,1.0,0.0334,0.908,8.89e-06,0.292,0.381,93.391,"['piano rock', 'pop']"
16487,1fTesN8DCWYAfTFKbvWRxs,https://open.spotify.com/track/1fTesN8DCWYAfTFKbvWRxs,Various Artists,0.271,0.551,2.0,-7.48,1.0,0.0457,0.582,4.16e-05,0.256,0.428,78.111,"['piano rock', 'pop']"
16488,0WKTGWNYNeEivFcW5wtyof,https://open.spotify.com/track/0WKTGWNYNeEivFcW5wtyof,Various Artists,0.716,0.511,1.0,-6.257,1.0,0.0332,0.483,0.0,0.0928,0.324,104.964,"['piano rock', 'pop']"
16489,62dWtzC0KsL6VbMoaQmuYg,https://open.spotify.com/track/62dWtzC0KsL6VbMoaQmuYg,Various Artists,0.513,0.583,9.0,-10.863,1.0,0.038,0.355,1.96e-05,0.18,0.866,180.183,"['piano rock', 'pop']"
16490,1WFjMXxgt4YzmALzQMiNFO,https://open.spotify.com/track/1WFjMXxgt4YzmALzQMiNFO,Various Artists,0.315,0.418,7.0,-9.146,1.0,0.0299,0.131,0.000679,0.0836,0.237,129.116,"['piano rock', 'pop']"
16491,5eZ5ypnjZOU4wuWmxOjcE2,https://open.spotify.com/track/5eZ5ypnjZOU4wuWmxOjcE2,Various Artists,0.675,0.384,1.0,-7.12,1.0,0.045,0.752,0.0,0.167,0.415,86.953,"['piano rock', 'pop']"
16492,2hznbW2GLFozC16TR2ofXM,https://open.spotify.com/track/2hznbW2GLFozC16TR2ofXM,Various Artists,0.52,0.883,7.0,-5.005,1.0,0.0706,0.0248,0.0,0.193,0.347,140.083,"['piano rock', 'pop']"
16493,0AYmn6V7IARJxbPhTunqb2,https://open.spotify.com/track/0AYmn6V7IARJxbPhTunqb2,Various Artists,0.654,0.596,1.0,-4.68,1.0,0.0458,0.424,0.0,0.11,0.382,118.078,"['piano rock', 'pop']"
16494,2HboFPR94cvTGGYNIvkdZj,https://open.spotify.com/track/2HboFPR94cvTGGYNIvkdZj,Various Artists,0.682,0.641,8.0,-8.904,1.0,0.0384,0.564,0.0,0.224,0.824,141.003,"['piano rock', 'pop']"
16495,71dQMoX3sax2gW2qHsvUfC,https://open.spotify.com/track/71dQMoX3sax2gW2qHsvUfC,Various Artists,0.495,0.896,11.0,-2.381,1.0,0.0331,0.005,0.0,0.353,0.462,146.04,"['piano rock', 'pop']"
16496,6OmmJ1VE6MKOwtIo9QSEos,https://open.spotify.com/track/6OmmJ1VE6MKOwtIo9QSEos,Various Artists,0.658,0.515,1.0,-7.283,1.0,0.0368,0.678,0.0,0.154,0.652,110.089,"['piano rock', 'pop']"
16497,71XjuC3okcjUvicKaedmFu,https://open.spotify.com/track/71XjuC3okcjUvicKaedmFu,Various Artists,0.371,0.783,2.0,-4.278,1.0,0.0329,0.0055,0.0,0.821,0.338,144.962,"['piano rock', 'pop']"
16498,6J25xh8pSfLgrrrjQZLRUF,https://open.spotify.com/track/6J25xh8pSfLgrrrjQZLRUF,Various Artists,0.634,0.645,5.0,-9.2,1.0,0.0376,0.292,0.0,0.246,0.677,93.047,"['piano rock', 'pop']"
16499,0Nn23wGYwOuADYK3we5Y71,https://open.spotify.com/track/0Nn23wGYwOuADYK3we5Y71,Various Artists,0.709,0.458,2.0,-9.14,1.0,0.0242,0.258,8.27e-06,0.0786,0.492,107.009,"['piano rock', 'pop']"
16500,6RJiP2lVYmkKfUitun7hmt,https://open.spotify.com/track/6RJiP2lVYmkKfUitun7hmt,Various Artists,0.297,0.0915,3.0,-20.631,1.0,0.0325,0.94,6.85e-06,0.32,0.201,82.484,"['piano rock', 'pop']"
16501,0my19RCHO67aEChM50P3vg,https://open.spotify.com/track/0my19RCHO67aEChM50P3vg,Various Artists,0.681,0.474,7.0,-8.623,0.0,0.0423,0.621,1.24e-06,0.137,0.7,71.957,"['piano rock', 'pop']"
16502,2hg1qhwEdhGWGjlnd5ts1E,https://open.spotify.com/track/2hg1qhwEdhGWGjlnd5ts1E,Various Artists,0.292,0.709,7.0,-9.052,1.0,0.0303,0.00292,0.0267,0.102,0.452,99.303,"['piano rock', 'pop']"
16503,5L4KseSmCI60UJ9TB8Q2Sb,https://open.spotify.com/track/5L4KseSmCI60UJ9TB8Q2Sb,Various Artists,0.505,0.498,11.0,-9.626,1.0,0.0418,0.44,1.12e-06,0.232,0.326,90.096,"['piano rock', 'pop']"
16504,6bpGRrLqiI1q9ZKmxwPn8P,https://open.spotify.com/track/6bpGRrLqiI1q9ZKmxwPn8P,Various Artists,0.498,0.432,9.0,-14.386,1.0,0.0345,0.688,0.0,0.136,0.365,135.015,"['piano rock', 'pop']"
16505,5ckFSDh5Nkaovz6Z03oaSX,https://open.spotify.com/track/5ckFSDh5Nkaovz6Z03oaSX,Various Artists,0.315,0.285,10.0,-10.192,1.0,0.0353,0.935,0.0261,0.0999,0.281,170.728,"['piano rock', 'pop']"
16506,6DOBN4gJzIIfKufjgMBAm6,https://open.spotify.com/track/6DOBN4gJzIIfKufjgMBAm6,Various Artists,0.71,0.291,5.0,-14.132,0.0,0.0338,0.35,0.0,0.128,0.856,101.517,"['piano rock', 'pop']"
16507,6oKONwkVqxwqlQyhHcI2p7,https://open.spotify.com/track/6oKONwkVqxwqlQyhHcI2p7,Various Artists,0.62,0.309,5.0,-9.209,1.0,0.0495,0.788,0.0,0.146,0.664,145.363,"['piano rock', 'pop']"
16508,1y6R05qFcoWdoXHaJ7tr7J,https://open.spotify.com/track/1y6R05qFcoWdoXHaJ7tr7J,Various Artists,0.634,0.862,11.0,-4.166,0.0,0.0415,0.156,3.31e-05,0.368,0.967,124.296,"['piano rock', 'pop']"
16509,1rod3sxH79Pgt8Axv6awes,https://open.spotify.com/track/1rod3sxH79Pgt8Axv6awes,Various Artists,0.553,0.476,0.0,-8.869,1.0,0.0649,0.647,0.0,0.281,0.558,113.4,"['piano rock', 'pop']"
16510,3bh3EMSy06LCk9wEhppRV3,https://open.spotify.com/track/3bh3EMSy06LCk9wEhppRV3,Various Artists,0.578,0.182,8.0,-10.424,1.0,0.0444,0.825,5e-06,0.144,0.477,127.363,"['piano rock', 'pop']"
16511,1eqX4bq0yJbyyAcolu3Qke,https://open.spotify.com/track/1eqX4bq0yJbyyAcolu3Qke,Various Artists,0.529,0.929,2.0,-4.621,1.0,0.0733,0.0587,0.0,0.0954,0.847,162.112,"['piano rock', 'pop']"
16512,2Vfcg7vC6t04PiyNu2REvD,https://open.spotify.com/track/2Vfcg7vC6t04PiyNu2REvD,Various Artists,0.564,0.737,8.0,-4.463,1.0,0.0452,0.0328,0.0,0.31,0.476,77.527,"['piano rock', 'pop']"
16513,1BZJUvtwykxz6WDAXqsTQ9,https://open.spotify.com/track/1BZJUvtwykxz6WDAXqsTQ9,Various Artists,0.488,0.096,10.0,-10.901,1.0,0.0413,0.907,0.0,0.0926,0.508,87.892,"['piano rock', 'pop']"
16514,1v3DMaDYS2rY9YUtvx6Hn6,https://open.spotify.com/track/1v3DMaDYS2rY9YUtvx6Hn6,Various Artists,0.416,0.903,9.0,-6.848,1.0,0.0514,0.00556,0.0014,0.815,0.538,139.168,"['piano rock', 'pop']"
16515,0KjrbAF5bTeD6cCuE982yc,https://open.spotify.com/track/0KjrbAF5bTeD6cCuE982yc,Various Artists,0.656,0.806,4.0,-4.285,0.0,0.0415,0.0041,0.0,0.0854,0.854,123.08,"['piano rock', 'pop']"
16516,1shnfo1eQ1QTbgI3P1Y8UN,https://open.spotify.com/track/1shnfo1eQ1QTbgI3P1Y8UN,Various Artists,0.266,0.274,9.0,-10.593,0.0,0.0308,0.903,4.1e-05,0.103,0.36,94.871,"['piano rock', 'pop']"
16517,1H03KqtZbnLpVlQO8AZNrE,https://open.spotify.com/track/1H03KqtZbnLpVlQO8AZNrE,Various Artists,0.603,0.405,9.0,-14.872,1.0,0.0418,0.676,0.000131,0.314,0.882,122.392,"['piano rock', 'pop']"
16518,4RngUXYciyInUy98nQjQEh,https://open.spotify.com/track/4RngUXYciyInUy98nQjQEh,Various Artists,0.456,0.63,7.0,-5.969,1.0,0.13,0.0982,0.0,0.0863,0.419,161.18,"['piano rock', 'pop']"
16519,5sgqqqm6ABCilmrwfwvpNR,https://open.spotify.com/track/5sgqqqm6ABCilmrwfwvpNR,Various Artists,0.709,0.445,1.0,-8.234,1.0,0.0406,0.408,0.0,0.0638,0.63,120.049,"['piano rock', 'pop']"
16520,6nFBg4VxZtneQDYVSCfTJk,https://open.spotify.com/track/6nFBg4VxZtneQDYVSCfTJk,Various Artists,0.294,0.294,11.0,-9.848,0.0,0.0301,0.9,2.48e-05,0.103,0.18,75.217,"['piano rock', 'pop']"
16521,36QQ2nYxII06Mq98k6l8NA,https://open.spotify.com/track/36QQ2nYxII06Mq98k6l8NA,Various Artists,0.312,0.262,10.0,-13.074,1.0,0.0416,0.868,0.000969,0.12,0.29,69.447,"['piano rock', 'pop']"
16522,1pmWOcZSQqCjlfOjbidmlI,https://open.spotify.com/track/1pmWOcZSQqCjlfOjbidmlI,Various Artists,0.175,0.444,4.0,-13.429,1.0,0.0399,0.0377,0.0,0.418,0.65,202.038,"['piano rock', 'pop']"
16523,5mA4Rnqe2DDEmbiimEw89U,https://open.spotify.com/track/5mA4Rnqe2DDEmbiimEw89U,Various Artists,0.457,0.768,9.0,-7.484,1.0,0.0316,0.000357,0.0098,0.141,0.554,133.788,"['piano rock', 'pop']"
16524,4zgyk2szCvoALA8nFdTXMN,https://open.spotify.com/track/4zgyk2szCvoALA8nFdTXMN,Various Artists,0.441,0.404,2.0,-8.944,1.0,0.0561,0.44,0.0,0.279,0.204,130.146,"['piano rock', 'pop']"
16525,3mwGH8ENjm41FAcR4WWb0I,https://open.spotify.com/track/3mwGH8ENjm41FAcR4WWb0I,Various Artists,0.316,0.308,11.0,-10.929,1.0,0.0286,0.663,3.57e-06,0.141,0.184,81.16,"['piano rock', 'pop']"
16526,2qyFCJT4gPm1X2CiuJBpOh,https://open.spotify.com/track/2qyFCJT4gPm1X2CiuJBpOh,Various Artists,0.651,0.415,10.0,-8.722,1.0,0.0367,0.452,1.56e-06,0.124,0.178,125.013,"['piano rock', 'pop']"
16527,7c2KuFZmrJ5FeaDSijVObx,https://open.spotify.com/track/7c2KuFZmrJ5FeaDSijVObx,Various Artists,0.437,0.229,9.0,-10.99,1.0,0.0296,0.729,9.06e-05,0.129,0.127,61.786,"['piano rock', 'pop']"
16528,32nO4FSZR2neT3twgVTwar,https://open.spotify.com/track/32nO4FSZR2neT3twgVTwar,Various Artists,0.458,0.351,10.0,-6.049,1.0,0.0244,0.696,0.0,0.143,0.102,79.993,"['piano rock', 'pop']"
16529,6tb9R6Mb9ZXuMech8yTN3M,https://open.spotify.com/track/6tb9R6Mb9ZXuMech8yTN3M,Various Artists,0.103,0.238,10.0,-12.605,1.0,0.0392,0.955,0.0815,0.112,0.0568,67.963,"['piano rock', 'pop']"
16530,5IaOlsMvC83xsqxzgzbnCO,https://open.spotify.com/track/5IaOlsMvC83xsqxzgzbnCO,Various Artists,0.65,0.522,11.0,-7.559,1.0,0.0305,0.617,0.0,0.111,0.588,91.98,"['piano rock', 'pop']"
16531,38yXFIUtOiOulnI06A2Tpr,https://open.spotify.com/track/38yXFIUtOiOulnI06A2Tpr,Various Artists,0.576,0.456,7.0,-7.583,1.0,0.0267,0.584,2.68e-05,0.0912,0.21,127.854,"['piano rock', 'pop']"
16532,0pGQy68mwlaY4D1gC1A7gD,https://open.spotify.com/track/0pGQy68mwlaY4D1gC1A7gD,Various Artists,0.544,0.291,0.0,-13.898,1.0,0.0274,0.714,0.000288,0.0963,0.168,75.945,"['piano rock', 'pop']"
16533,5fhAPEutsLB5xOr0jxSl45,https://open.spotify.com/track/5fhAPEutsLB5xOr0jxSl45,Various Artists,0.364,0.327,8.0,-6.816,1.0,0.0283,0.779,2.88e-05,0.346,0.174,82.882,"['piano rock', 'pop']"
16534,7qQuPvQ8lf3PbwUWRCUUEk,https://open.spotify.com/track/7qQuPvQ8lf3PbwUWRCUUEk,Various Artists,0.394,0.314,9.0,-10.718,1.0,0.0304,0.666,6.43e-06,0.162,0.204,164.88,"['piano rock', 'pop']"
16535,3cp1i4dPoxqzONlNDj9tuX,https://open.spotify.com/track/3cp1i4dPoxqzONlNDj9tuX,Various Artists,0.537,0.737,0.0,-7.964,1.0,0.0324,0.561,0.313,0.173,0.953,87.997,"['italian hip hop', 'trap italiana']"
16536,0CjhJi8HQhQ5daKQ1x8ILL,https://open.spotify.com/track/0CjhJi8HQhQ5daKQ1x8ILL,Various Artists,0.594,0.935,0.0,-2.018,1.0,0.0357,0.243,2.36e-06,0.102,0.602,113.99,"['italian hip hop', 'trap italiana']"
16537,2OVkFWhwoYouEYst5oul1Y,https://open.spotify.com/track/2OVkFWhwoYouEYst5oul1Y,Various Artists,0.513,0.583,9.0,-10.863,1.0,0.038,0.355,1.96e-05,0.18,0.866,180.183,"['italian hip hop', 'trap italiana']"
16538,3OBF2Rl0jGJ0pFSAz4MMYr,https://open.spotify.com/track/3OBF2Rl0jGJ0pFSAz4MMYr,Various Artists,0.335,0.232,4.0,-11.042,1.0,0.0334,0.908,8.89e-06,0.292,0.381,93.391,"['italian hip hop', 'trap italiana']"
16539,38hWN1aeZUGlssQGg7IKLQ,https://open.spotify.com/track/38hWN1aeZUGlssQGg7IKLQ,Various Artists,0.716,0.511,1.0,-6.257,1.0,0.0332,0.483,0.0,0.0928,0.324,104.964,"['italian hip hop', 'trap italiana']"
16540,6WHIn93ruMiehfe5DQ07Ha,https://open.spotify.com/track/6WHIn93ruMiehfe5DQ07Ha,Various Artists,0.315,0.418,7.0,-9.146,1.0,0.0299,0.131,0.000679,0.0836,0.237,129.116,"['italian hip hop', 'trap italiana']"
16541,1tNQzpUegNOD5A3U90fYPf,https://open.spotify.com/track/1tNQzpUegNOD5A3U90fYPf,Various Artists,0.682,0.641,8.0,-8.904,1.0,0.0384,0.564,0.0,0.224,0.824,141.003,"['italian hip hop', 'trap italiana']"
16542,7JdQnaYsqutrqrInlNv4UO,https://open.spotify.com/track/7JdQnaYsqutrqrInlNv4UO,Various Artists,0.52,0.883,7.0,-5.005,1.0,0.0706,0.0248,0.0,0.193,0.347,140.083,"['italian hip hop', 'trap italiana']"
16543,4h5staKF3UMZf6rb44QPtc,https://open.spotify.com/track/4h5staKF3UMZf6rb44QPtc,Various Artists,0.0952,0.362,5.0,-9.14,1.0,0.0326,0.945,0.0386,0.11,0.0631,76.447,"['italian hip hop', 'trap italiana']"
16544,30endILHaR4GwqCHqf8zjW,https://open.spotify.com/track/30endILHaR4GwqCHqf8zjW,Various Artists,0.634,0.645,5.0,-9.2,1.0,0.0376,0.292,0.0,0.246,0.677,93.047,"['italian hip hop', 'trap italiana']"
16545,5rvUw1U2vgTqhARhmxUI6J,https://open.spotify.com/track/5rvUw1U2vgTqhARhmxUI6J,Various Artists,0.271,0.551,2.0,-7.48,1.0,0.0457,0.582,4.16e-05,0.256,0.428,78.111,"['italian hip hop', 'trap italiana']"
16546,0k9P8jX1h9xYj9HzT1A6hL,https://open.spotify.com/track/0k9P8jX1h9xYj9HzT1A6hL,Various Artists,0.709,0.458,2.0,-9.14,1.0,0.0242,0.258,8.27e-06,0.0786,0.492,107.009,"['italian hip hop', 'trap italiana']"
16547,4ordwRlmrTLWJRDnnuXHic,https://open.spotify.com/track/4ordwRlmrTLWJRDnnuXHic,Various Artists,0.371,0.783,2.0,-4.278,1.0,0.0329,0.0055,0.0,0.821,0.338,144.962,"['italian hip hop', 'trap italiana']"
16548,6K2axMa6ULm0EgYzfM01IK,https://open.spotify.com/track/6K2axMa6ULm0EgYzfM01IK,Various Artists,0.578,0.182,8.0,-10.424,1.0,0.0444,0.825,5e-06,0.144,0.477,127.363,"['italian hip hop', 'trap italiana']"
16549,2dnnpQAqLQ4Evjy18fGjsD,https://open.spotify.com/track/2dnnpQAqLQ4Evjy18fGjsD,Various Artists,0.495,0.896,11.0,-2.381,1.0,0.0331,0.005,0.0,0.353,0.462,146.04,"['italian hip hop', 'trap italiana']"
16550,2U8C17jKtDRjlqPHSnfTjS,https://open.spotify.com/track/2U8C17jKtDRjlqPHSnfTjS,Various Artists,0.62,0.309,5.0,-9.209,1.0,0.0495,0.788,0.0,0.146,0.664,145.363,"['italian hip hop', 'trap italiana']"
16551,4WUoP4hUa4KmrqYSUuOjvt,https://open.spotify.com/track/4WUoP4hUa4KmrqYSUuOjvt,Various Artists,0.488,0.096,10.0,-10.901,1.0,0.0413,0.907,0.0,0.0926,0.508,87.892,"['italian hip hop', 'trap italiana']"
16552,2BGtIViyxF6XhJ37lNrZNb,https://open.spotify.com/track/2BGtIViyxF6XhJ37lNrZNb,Various Artists,0.456,0.63,7.0,-5.969,1.0,0.13,0.0982,0.0,0.0863,0.419,161.18,"['italian hip hop', 'trap italiana']"
16553,4Q1MnuIpclYXJrL2rlFJhh,https://open.spotify.com/track/4Q1MnuIpclYXJrL2rlFJhh,Various Artists,0.658,0.515,1.0,-7.283,1.0,0.0368,0.678,0.0,0.154,0.652,110.089,"['italian hip hop', 'trap italiana']"
16554,1yR12NKycSFKQnyqQxS2rW,https://open.spotify.com/track/1yR12NKycSFKQnyqQxS2rW,Various Artists,0.71,0.291,5.0,-14.132,0.0,0.0338,0.35,0.0,0.128,0.856,101.517,"['italian hip hop', 'trap italiana']"
16555,2xhvyb5PhzQblFW2aFpjA2,https://open.spotify.com/track/2xhvyb5PhzQblFW2aFpjA2,Various Artists,0.654,0.596,1.0,-4.68,1.0,0.0458,0.424,0.0,0.11,0.382,118.078,"['italian hip hop', 'trap italiana']"
16556,32vIL8A4bAsejEMMUjPL1b,https://open.spotify.com/track/32vIL8A4bAsejEMMUjPL1b,Various Artists,0.297,0.0915,3.0,-20.631,1.0,0.0325,0.94,6.85e-06,0.32,0.201,82.484,"['italian hip hop', 'trap italiana']"
16557,4r9YjzLyzPhUFMEKruch1g,https://open.spotify.com/track/4r9YjzLyzPhUFMEKruch1g,Various Artists,0.675,0.384,1.0,-7.12,1.0,0.045,0.752,0.0,0.167,0.415,86.953,"['italian hip hop', 'trap italiana']"
16558,6j3RObslyuJRcK4e9cyLgj,https://open.spotify.com/track/6j3RObslyuJRcK4e9cyLgj,Various Artists,0.681,0.474,7.0,-8.623,0.0,0.0423,0.621,1.24e-06,0.137,0.7,71.957,"['italian hip hop', 'trap italiana']"
16559,6XVSwrgflc31aVUwBII3Rm,https://open.spotify.com/track/6XVSwrgflc31aVUwBII3Rm,Various Artists,0.656,0.806,4.0,-4.285,0.0,0.0415,0.0041,0.0,0.0854,0.854,123.08,"['italian hip hop', 'trap italiana']"
16560,7qVO9qRRfYT05UgfMNotEH,https://open.spotify.com/track/7qVO9qRRfYT05UgfMNotEH,Various Artists,0.498,0.432,9.0,-14.386,1.0,0.0345,0.688,0.0,0.136,0.365,135.015,"['italian hip hop', 'trap italiana']"
16561,5m9Cv7YOHyn5SudVL2EJkE,https://open.spotify.com/track/5m9Cv7YOHyn5SudVL2EJkE,Various Artists,0.553,0.476,0.0,-8.869,1.0,0.0649,0.647,0.0,0.281,0.558,113.4,"['italian hip hop', 'trap italiana']"
16562,4yecllWhuT3vEsQKXP5OUC,https://open.spotify.com/track/4yecllWhuT3vEsQKXP5OUC,Various Artists,0.529,0.929,2.0,-4.621,1.0,0.0733,0.0587,0.0,0.0954,0.847,162.112,"['italian hip hop', 'trap italiana']"
16563,4uqJYInNMnb8OGVp1dPh3I,https://open.spotify.com/track/4uqJYInNMnb8OGVp1dPh3I,Various Artists,0.544,0.291,0.0,-13.898,1.0,0.0274,0.714,0.000288,0.0963,0.168,75.945,"['italian hip hop', 'trap italiana']"
16564,3GEZ1bQJRuXA66CWNIzGxv,https://open.spotify.com/track/3GEZ1bQJRuXA66CWNIzGxv,Various Artists,0.365,0.385,0.0,-7.109,1.0,0.0318,0.912,0.0,0.0717,0.322,139.167,"['italian hip hop', 'trap italiana']"
16565,3i8bivhEe6KEEF5W8yE2Pl,https://open.spotify.com/track/3i8bivhEe6KEEF5W8yE2Pl,Various Artists,0.564,0.737,8.0,-4.463,1.0,0.0452,0.0328,0.0,0.31,0.476,77.527,"['italian hip hop', 'trap italiana']"
16566,6ySV9JT8YVrCNmqLD4l0nM,https://open.spotify.com/track/6ySV9JT8YVrCNmqLD4l0nM,Various Artists,0.603,0.405,9.0,-14.872,1.0,0.0418,0.676,0.000131,0.314,0.882,122.392,"['italian hip hop', 'trap italiana']"
16567,5DkJsSYVS9em61Y4lfiNlx,https://open.spotify.com/track/5DkJsSYVS9em61Y4lfiNlx,Various Artists,0.651,0.415,10.0,-8.722,1.0,0.0367,0.452,1.56e-06,0.124,0.178,125.013,"['italian hip hop', 'trap italiana']"
16568,5IoX0qEqULMmFbnt4hq3Rf,https://open.spotify.com/track/5IoX0qEqULMmFbnt4hq3Rf,Various Artists,0.456,0.281,5.0,-12.202,1.0,0.0302,0.914,0.000586,0.115,0.259,110.009,"['italian hip hop', 'trap italiana']"
16569,2vh65hYNmQoOLRbYKuVxjt,https://open.spotify.com/track/2vh65hYNmQoOLRbYKuVxjt,Various Artists,0.65,0.522,11.0,-7.559,1.0,0.0305,0.617,0.0,0.111,0.588,91.98,"['italian hip hop', 'trap italiana']"
16570,0vtrtGgWUYEUmXSCjmHFRK,https://open.spotify.com/track/0vtrtGgWUYEUmXSCjmHFRK,Various Artists,0.505,0.498,11.0,-9.626,1.0,0.0418,0.44,1.12e-06,0.232,0.326,90.096,"['italian hip hop', 'trap italiana']"
16571,6XDjaSyRscbjrpDOYMbLir,https://open.spotify.com/track/6XDjaSyRscbjrpDOYMbLir,Various Artists,0.709,0.445,1.0,-8.234,1.0,0.0406,0.408,0.0,0.0638,0.63,120.049,"['italian hip hop', 'trap italiana']"
16572,0E0dbwPAQiEcnow5V9DPja,https://open.spotify.com/track/0E0dbwPAQiEcnow5V9DPja,Various Artists,0.394,0.314,9.0,-10.718,1.0,0.0304,0.666,6.43e-06,0.162,0.204,164.88,"['italian hip hop', 'trap italiana']"
16573,7ACokgBSPgFWxqhI7Cn9qm,https://open.spotify.com/track/7ACokgBSPgFWxqhI7Cn9qm,Various Artists,0.315,0.285,10.0,-10.192,1.0,0.0353,0.935,0.0261,0.0999,0.281,170.728,"['italian hip hop', 'trap italiana']"
16574,51F26TL29zXiM0knSRmUlu,https://open.spotify.com/track/51F26TL29zXiM0knSRmUlu,Various Artists,0.457,0.768,9.0,-7.484,1.0,0.0316,0.000357,0.0098,0.141,0.554,133.788,"['italian hip hop', 'trap italiana']"
16575,0I9O3SIHtnz90VzNazlRDM,https://open.spotify.com/track/0I9O3SIHtnz90VzNazlRDM,Various Artists,0.546,0.829,6.0,-5.557,0.0,0.0769,0.221,0.0,0.139,0.76,90.062,"['italian hip hop', 'trap italiana']"
16576,03g6IDsGvRGwlG0ZrtONuR,https://open.spotify.com/track/03g6IDsGvRGwlG0ZrtONuR,Various Artists,0.266,0.274,9.0,-10.593,0.0,0.0308,0.903,4.1e-05,0.103,0.36,94.871,"['italian hip hop', 'trap italiana']"
16577,7qPYt7RzQde5MKPrx3sm9g,https://open.spotify.com/track/7qPYt7RzQde5MKPrx3sm9g,Various Artists,0.175,0.444,4.0,-13.429,1.0,0.0399,0.0377,0.0,0.418,0.65,202.038,"['italian hip hop', 'trap italiana']"
16578,4vVFmp1Gf96uc3s9WC5b8B,https://open.spotify.com/track/4vVFmp1Gf96uc3s9WC5b8B,Various Artists,0.316,0.308,11.0,-10.929,1.0,0.0286,0.663,3.57e-06,0.141,0.184,81.16,"['italian hip hop', 'trap italiana']"
16579,14eC6LMZsdgFlkccxl3SjU,https://open.spotify.com/track/14eC6LMZsdgFlkccxl3SjU,Various Artists,0.603,0.439,9.0,-6.408,1.0,0.0322,0.644,0.0,0.0912,0.415,113.765,"['italian hip hop', 'trap italiana']"
